Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"Computable values can be classical - V. Breazu-Tannen A. R. Meyer","POPL 1987",0.0487067713,0.0487067714,0.0487067709,0.0487067716,0.0487067709,0.0487067707,0.0487067722,0.0487067713,10.3271772199,0.0487067710,0.0487067709,40.3745016388,0.0487067713,0.0487067708,4.0646446841,0.0487067712,0.0487067708,0.0487067715,0.0487067708,1.4353604735,4.9603612322,9.0850335790,0.0487067710,0.0487067710,0.0487067710,0.0487067711,0.0487067708,7.1430776075,9.0850335790,2.2246682122,9.0349163992,0.0487067710,0.0487067719,0.0487067708,0.0487067710,7.6786621069,0.0487067709,14.6429498636,0.0487067711,0.0487067709,0.0487067709,0.0487067711,0.0487067710,0.0487067711,0.0487067709,0.0487067710,4.5768014005,0.0487067709,0.0487067714,0.0487067709
"Skinny and fleshy failures of relative completeness - D. Leivant T. Fernando","POPL 1987",0.0487067712,0.0487067712,0.0487067710,0.0487067722,7.0307230992,0.0487067709,4.6855882114,0.0487067711,0.0487067711,46.6603294629,0.0487067711,0.0487067709,0.0487067712,1.7230861869,0.0487067709,0.0487067708,0.0487067715,0.0487067711,0.0487067714,0.0487067709,4.0624109489,9.9790079214,0.0487067714,4.3063899576,0.0487067708,0.0487067708,0.0487067711,0.0487067709,9.9790079214,1.5114119023,0.0487067710,0.0487067725,4.7306292484,0.0487067709,0.0487067711,0.0487067712,0.0487067717,0.0487067708,4.1906845369,0.0487067707,12.1363094918,0.0487067709,1.2709441789,0.0487067713,0.0487067710,8.4153716984,0.0487067711,0.0487067708,0.0487067707,0.0487067713
"Empty types in polymorphic lambda calculus - A. R. Meyer J. C. Mitchell E. Moggi R. Statman","POPL 1987",0.0487067709,0.0487067710,0.0487067707,0.0487067714,0.0487067711,0.0487067709,3.6454538190,0.0487067710,11.8568655495,0.0487067710,0.0487067708,7.5738346203,0.0487067713,1.1902632154,0.0487067710,0.0487067711,0.0487067707,0.0487067710,0.0487067711,0.0487067709,0.0487067707,5.2216184131,0.0487067708,22.3221965531,0.0487067717,1.4052566171,0.0487067708,0.0487067709,5.2216184131,0.0487067708,0.0487067706,0.0487067709,0.0487067708,8.7238053810,0.0487067711,0.0487067711,0.0487067711,0.0487067711,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067708,0.0487067713,0.0487067709,0.0487067710,0.0487067710,3.3261551067,0.0487067706,0.0487067710
"Axioms for concurrent objects - M. P. Herlihy J. M. Wing","POPL 1987",0.0487067709,0.0487067709,0.0487067710,0.0487067708,0.0487067708,0.0487067713,0.0487067716,0.0487067708,0.0487067711,0.0487067709,0.0487067709,0.0487067709,59.7735684867,0.0487067708,0.0487067711,0.0487067714,0.0487067712,15.6246489403,0.0487067709,0.0487067710,0.0487067718,0.0487067710,0.0487067709,1.9568757398,0.0487067714,0.0487067715,0.0487067710,0.0487067712,0.0487067710,0.0487067708,0.0487067707,0.0487067711,0.0487067710,0.0487067709,0.0487067708,0.0487067712,0.0487067711,0.0487067712,0.0487067707,0.0487067716,0.0487067710,0.0487067711,0.0487067710,9.3816672607,0.0487067710,1.7444056854,0.0487067713,4.8110744876,0.0487067709,0.0487067710
"Scheduling arithmetic and load operations in parallel with no spilling - D. Bernstein J. M. Jaffe M. Rodeh","POPL 1987",0.0487067709,0.0487067706,0.0487067711,0.0487067706,0.0487067710,0.0487067709,0.0487067708,0.0487067709,1.8530857517,0.0487067709,0.0487067706,0.0487067708,0.0487067711,0.0487067707,0.0487067708,1.1233380561,0.0487067709,42.3201466044,0.0487067707,0.0487067708,0.0487067709,0.0487067710,0.0487067709,0.0487067716,0.0487067708,0.0487067707,5.3195553329,0.0487067711,0.0487067710,0.0487067707,0.0487067706,0.0487067710,0.0487067707,0.0487067707,0.0487067710,0.0487067710,0.0487067713,0.0487067709,0.0487067708,0.0487067708,0.0487067713,0.0487067708,3.7317028566,0.0487067708,0.0487067708,1.9444120054,0.0487067712,0.0487067706,0.0487067709,0.0487067716
"Computation of aliases and support sets - A. Neirynck A. J. Demers","POPL 1987",0.0487067709,0.0487067707,1.7147953936,3.8797697400,0.0487067709,0.0487067710,0.0487067707,0.0487067709,0.0487067709,0.0487067714,0.0487067709,0.0487067709,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067710,0.0487067718,0.0487067709,0.0487067708,0.0487067707,0.0487067710,0.0487067710,0.0487067712,0.0487067707,0.0487067708,3.3234468421,13.0297583301,0.0487067710,6.7179802907,0.0487067710,0.0487067707,0.0487067709,0.0487067707,0.0487067709,0.0487067707,12.3903213421,15.5472133874,0.0487067707,0.0487067710,0.0487067713,0.0487067708,1.4291106422,0.0487067711,0.0487067710,0.0487067711,6.4059649501,0.0487067707,0.0487067709,0.0487067710
"A realistic compiler generator based on high-level semantics: another progress report - P. Lee U. Pleban","POPL 1987",0.0487067712,0.0487067710,0.0487067710,0.0487067709,0.0487067708,0.0487067708,0.0487067711,3.7183144521,0.0487067709,0.0487067711,5.0082198164,0.0487067710,2.8767375037,0.0487067708,5.1518666137,0.0487067709,0.0487067710,7.2615236359,7.5852334677,0.0487067711,0.0487067710,0.0487067710,0.0487067713,0.0487067708,14.8467233571,0.0487067709,0.0487067708,0.0487067709,0.0487067710,0.0487067709,0.0487067708,0.0487067710,0.0487067710,0.0487067708,0.0487067706,0.0487067710,0.0487067708,1.9410352996,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067709,0.0487067712,0.0487067709,0.0487067710,0.0487067715,0.0487067712,0.0487067711,0.0487067710
"Extensions for multi-module records in conventional programming languages - D. R. Cheriton M. E. Wolf","POPL 1987",0.0487067720,0.0487067708,0.0487067710,0.0487067709,0.0487067712,0.0487067709,0.0487067709,0.0487067709,0.0487067713,10.1173274123,0.0487067709,0.0487067710,0.0487067708,12.1134892595,0.0487067709,1.7404479427,2.9155161343,2.2369083576,0.0487067717,0.0487067711,0.0487067715,0.0487067709,0.0487067713,0.0487067711,15.5369144111,0.0487067709,0.0487067715,0.0487067709,0.0487067709,5.7911521005,0.0487067716,0.0487067709,0.0487067715,1.6120383674,0.0487067707,0.0487067711,0.0487067709,10.7062484555,0.0487067709,0.0487067714,0.0487067708,0.0487067708,3.7170252433,0.0487067713,0.0487067709,0.0487067708,0.0487067710,0.0487067707,0.0487067712,0.0487067710
"Views: a way for pattern matching to cohabit with data abstraction - P. Wadler","POPL 1987",0.0487067709,0.0487067708,0.0487067709,0.0487067711,0.0487067715,0.0487067720,0.0487067711,0.0487067709,0.0487067710,0.0487067707,0.0487067708,0.0487067708,12.5553561889,0.0487067708,0.0487067711,0.0487067709,0.0487067709,0.0487067717,0.0487067708,0.0487067707,0.0487067708,6.6858196432,0.0487067710,0.0487067711,0.0487067716,0.0487067706,0.0487067710,14.3836225642,6.6858196432,0.0487067709,0.0487067708,0.0487067707,0.0487067708,0.0487067708,0.0487067707,0.0487067709,0.0487067708,0.0487067715,0.0487067707,8.0946203825,6.8707903173,0.0487067709,0.0487067712,0.0487067709,0.0487067709,41.0649186362,0.0487067708,0.0487067706,0.0487067709,0.0487067708
"Completeness and incompleteness of trace-based network proof systems - J. Widom D. Gries F. B. Schneider","POPL 1987",0.0487067708,1.3041034491,0.0487067707,0.0487067707,0.0487067707,0.0487067709,0.0487067708,95.9078439146,0.0487067707,0.0487067707,0.0487067706,0.0487067708,1.2451882983,0.0487067707,12.0192043233,0.0487067708,0.0487067709,2.6688301122,0.0487067707,0.0487067708,0.0487067707,0.0487067708,4.1470705132,0.0487067710,0.0487067708,0.0487067713,0.0487067709,0.0487067710,0.0487067708,0.0487067709,0.0487067707,0.0487067707,0.0487067708,0.0487067706,0.0487067709,0.0487067707,0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067715,0.0487067708,0.0487067708,0.0487067709
"Semantic parallelization: a practical exercise in abstract interpretation - P. Jouvelot","POPL 1987",0.0487067710,1.7678949078,1.2616175545,2.6640805394,0.0487067711,0.0487067707,3.0822645103,0.0487067708,0.0487067713,0.0487067711,0.0487067712,0.0487067708,0.0487067708,1.2934995835,0.0487067707,0.0487067710,0.0487067707,0.0487067714,0.0487067708,0.0487067711,0.0487067715,1.3912849217,0.0487067707,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067709,1.3912849217,0.0487067714,2.6139770154,0.0487067710,0.0487067706,0.0487067707,0.0487067709,0.0487067709,0.0487067711,0.0487067715,0.0487067711,0.0487067710,0.0487067709,0.0487067712,0.0487067708,70.9724569631,0.0487067710,0.0487067713,0.0487067709,0.0487067709,0.0487067707,0.0487067707
"The concurrent logic programming language CP: Definition and operational semantics - V. A. Saraswat","POPL 1987",5.3005440166,0.0487067714,0.0487067707,0.0487067707,0.0487067710,0.0487067708,5.6883530162,7.3826474316,44.4739655164,0.0487067709,0.0487067709,0.0487067713,0.0487067708,1.4854866344,1.1181979099,0.0487067709,0.0487067707,0.0487067711,0.0487067708,0.0487067712,0.0487067713,0.0487067712,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067708,0.0487067709,0.0487067712,1.8261658684,0.0487067721,0.0487067711,0.0487067710,2.7323385052,0.0487067707,0.0487067713,0.0487067708,0.0487067711,0.0487067716,0.0487067713,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067713,40.1046570954,0.0487067709,7.3747116920,0.0487067708,0.0487067710
"Automatic decomposition of scientific programs for parallel execution - r. Allen D. Callahan K. Kennedy","POPL 1987",0.0487067712,1.3509507590,0.0487067707,0.0487067707,0.0487067708,0.0487067716,0.0487067710,0.0487067709,0.0487067713,0.0487067709,0.0487067708,94.9360140321,0.0487067710,0.0487067709,0.0487067709,0.0487067709,0.0487067710,0.0487067711,1.6451615634,0.0487067709,9.9992493655,0.0487067714,0.0487067709,0.0487067708,5.1856731152,0.0487067709,0.0487067710,0.0487067708,0.0487067714,0.0487067708,0.0487067721,9.3213163578,0.0487067710,0.0487067708,0.0487067709,2.1221421941,0.0487067708,0.0487067711,0.0487067712,0.0487067712,0.0487067712,0.0487067709,10.9463103954,8.7258329857,0.0487067711,15.2544169176,0.0487067708,0.0487067715,0.0487067707,0.0487067710
"Macro-by-example: Deriving syntactic transformations from their specifications - E. E. Kohlbecker M. Wand","POPL 1987",0.0487067711,1.4890221081,0.0487067709,0.0487067707,0.0487067708,0.0487067715,50.7058097609,0.0487067713,0.0487067711,0.0487067710,12.3198167309,0.0487067712,1.6860638005,0.0487067712,0.0487067710,0.0487067710,0.0487067710,0.0487067710,0.0487067711,5.0969198340,2.4447969486,0.0487067711,0.0487067710,0.0487067712,0.0487067711,0.0487067710,0.0487067711,21.4422963683,0.0487067711,0.0487067712,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067710,0.0487067710,4.5754143340,0.0487067708,0.0487067710,11.0796991870,0.0487067710,0.0487067709,0.0487067714,0.0487067712,15.6274328111,0.0487067713,1.0685025718,0.0487067719,0.0487067711
"Binding performance at language design time - J. Cai R. Paige","POPL 1987",0.0487067710,0.0487067707,0.0487067708,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067709,0.0487067711,0.0487067708,10.4359677185,0.0487067708,0.0487067717,0.0487067709,0.0487067710,3.3829812672,0.0487067708,7.7503167965,0.0487067709,0.0487067712,0.0487067711,0.0487067711,0.0487067709,0.0487067709,0.0487067716,0.0487067708,0.0487067712,85.4198932495,0.0487067711,0.0487067708,0.0487067710,0.0487067709,0.0487067708,1.4603641042,0.0487067708,0.0487067711,0.0487067711,6.9633483485,0.0487067708,0.0487067710,50.2118520376,0.0487067708,0.0487067707,0.0487067708,0.0487067713,0.0487067715,0.0487067712,2.7649306241,0.0487067709,0.0487067709
"Environments as first class objects - D. Gelernter S. Jagannathan T. London","POPL 1987",0.0487067709,1.6972794982,0.0487067707,0.0487067707,23.1551742572,0.0487067709,0.0487067711,1.4627497415,52.9133656422,0.0487067710,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067708,0.0487067707,7.8733094534,0.0487067709,0.0487067715,0.0487067708,0.0487067708,0.0487067713,0.0487067707,0.0487067709,0.0487067709,0.0487067711,0.0487067708,0.0487067708,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067707,17.8530593638,0.0487067708,0.0487067710,0.0487067708,0.0487067712,0.0487067710,0.0487067708,0.0487067707,8.3860094223,0.0487067711,0.0487067708,0.0487067707,0.0487067710,0.0487067707,0.0487067709
"The essence of ML - J. C. Mitchell R. Harper","POPL 1988",0.0487067707,0.0487067708,0.0487067710,4.7246702717,0.0487067707,0.0487067707,0.0487067708,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067708,11.4647216506,0.0487067708,0.0487067710,0.0487067711,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067709,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067711,0.0487067708,0.0487067714,0.0487067707,0.0487067711,0.0487067708,0.0487067707,0.0487067708,0.0487067711,0.0487067708,0.0487067708,0.0487067711,1.5236245009,96.4818106429,0.0487067710,0.0487067716,0.0487067710,0.0487067710
"On the adequacy of program dependence graphs for representing programs - S. Horwitz J. Prins T. Reps","POPL 1988",0.0487067709,0.0487067709,0.0487067706,2.2947512581,0.0487067712,0.0487067708,0.0487067709,2.5706399945,0.0487067708,0.0487067715,0.0487067710,0.0487067708,21.3232879793,0.0487067707,0.0487067708,0.0487067708,0.0487067708,0.0487067710,0.0487067708,0.0487067706,0.0487067709,0.0487067712,0.0487067709,0.0487067708,0.0487067709,0.0487067706,0.0487067708,0.0487067708,0.0487067712,0.0487067707,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067706,0.0487067716,0.0487067711,0.0487067708,0.0487067707,0.0487067711,0.0487067709,0.0487067708,10.0281989952,0.0487067707,3.4614373859,66.6139249951,0.0487067713,0.0487067707,0.0487067708,0.0487067707
"Sacrificing simplicity for convenience: Where do you draw the line? - J. H. Williams E. L. Wimmers","POPL 1988",0.0487067708,0.0487067709,0.0487067707,0.0487067707,0.0487067707,7.4183789040,0.0487067709,0.0487067711,0.0487067708,0.0487067707,0.0487067708,0.0487067708,1.7066091113,0.0487067708,0.0487067708,0.0487067708,0.0487067710,0.0487067708,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067711,0.0487067710,0.0487067709,0.0487067711,1.4004652041,0.0487067709,0.0487067708,0.0487067707,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067709,0.0487067709,72.3438755079,1.3742051119,0.0487067708,0.0487067711,0.0487067708
"The theory and practice of first-class prompts - Mattias Felleisen","POPL 1988",0.0487067709,1.1938211491,0.0487067709,1.2144262557,0.0487067707,0.0487067708,0.0487067712,0.0487067716,0.0487067711,0.0487067709,0.0487067707,0.0487067707,73.7278036921,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067709,0.0487067707,0.0487067707,2.6029545662,0.0487067708,0.0487067707,7.1837737252,0.0487067708,0.0487067714,0.0487067710,0.0487067707,0.0487067708,2.8932704323,0.0487067706,0.0487067710,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067712,6.6413636566,0.0487067708,0.0487067709,15.9322406717,0.0487067709,0.0487067707,0.0487067708,0.0487067709,0.0487067709,0.0487067713,0.0487067706,0.0487067710,0.0487067715
"Towards fully abstract semantics for local variables - A. R. Meyer K. Sieber","POPL 1988",0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067711,0.0487067707,0.0487067708,0.0487067711,5.9361406241,0.0487067710,0.0487067708,0.0487067713,0.0487067710,0.0487067708,2.1141129677,0.0487067709,0.0487067707,3.0474068005,0.0487067708,0.0487067710,0.0487067710,0.0487067711,0.0487067714,0.0487067710,0.0487067712,0.0487067709,0.0487067708,0.0487067710,0.0487067711,0.0487067708,0.0487067709,0.0487067707,0.0487067708,0.0487067709,0.0487067707,0.0487067712,0.0487067710,14.8396502731,0.0487067710,0.0487067710,32.2261655140,0.0487067711,0.0487067707,0.0487067707,1.9879965938,27.4315294779,5.2998594117,1.5554992562,0.0487067707,0.0487067710
"Correct flow analysis in continuation semantics - M. Montenyohl M. Wand","POPL 1988",0.0487067710,0.0487067710,0.0487067711,10.5113612516,0.0487067709,0.0487067708,0.0487067708,0.0487067712,0.0487067713,0.0487067708,0.0487067706,0.0487067710,28.6214802819,0.0487067708,0.0487067713,0.0487067709,0.0487067708,2.9223833352,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067708,1.1838407673,0.0487067708,0.0487067706,0.0487067710,0.0487067708,0.0487067708,0.0487067707,10.8524326343,0.0487067710,0.0487067708,0.0487067711,69.9962740394,7.1568576311,4.1450242093,0.0487067708,0.0487067708,0.0487067712,0.0487067708,0.0487067708,0.0487067707,0.0487067709
"Inductive methods for reasoning about abstract data types - S.J. Garland J. V. Guttag","POPL 1988",0.0487067707,0.0487067706,0.0487067708,2.9496166500,0.0487067706,0.0487067710,0.0487067706,0.0487067714,1.0902126824,0.0487067706,0.0487067708,0.0487067706,11.0159244139,0.0487067710,0.0487067708,0.0487067707,0.0487067708,9.6211069333,0.0487067709,1.3569674823,0.0487067705,0.0487067711,0.0487067709,0.0487067710,0.0487067706,5.0313387331,0.0487067706,0.0487067712,0.0487067711,0.0487067707,0.0487067707,0.0487067713,0.0487067708,0.0487067706,1.9518017252,0.0487067707,0.0487067707,0.0487067714,0.0487067717,0.0487067711,0.0487067709,0.0487067705,1.3726855292,0.0487067705,0.0487067708,0.0487067708,0.0487067714,0.0487067707,0.0487067711,0.0487067721
"Bisimulation can't be traced - B. Bloom S. Istrail A. R. Meyer","POPL 1988",0.0487067710,0.0487067709,0.0487067708,1.6025360706,0.0487067710,1.8337572619,0.0487067710,0.0487067710,62.9046424023,0.0487067709,0.0487067708,34.4472250243,0.0487067712,1.5133636110,4.7304198081,0.0487067709,0.0487067709,1.8079306833,0.0487067709,0.0487067707,0.0487067709,0.0487067710,0.0487067710,0.0487067708,0.0487067712,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067711,0.0487067711,0.0487067710,1.2318669786,9.0508195352,0.0487067709,0.0487067708,1.8338690573,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067711,16.5793440275,0.0487067711,0.0487067708,0.0487067711,0.0487067709,0.0487067710,0.0487067707,0.0487067710
"A compositional approach to superimposition - L. Bougé N. Francez","POPL 1988",0.0487067708,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067709,15.2927802831,0.0487067709,0.0487067709,0.0487067708,0.0487067710,0.0487067707,0.0487067709,29.2619052343,0.0487067707,0.0487067710,0.0487067708,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067707,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067710,0.0487067708,0.0487067706,0.0487067709,0.0487067707,2.0142132693,0.0487067707,0.0487067708,0.0487067707,0.0487067706,0.0487067706,0.0487067709,0.0487067708,0.0487067709,0.0487067708,36.6259282835,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067706,0.0487067710
"A temporal fixpoint calculus - M. Y. Vardi","POPL 1988",0.0487067709,0.0487067709,0.0487067709,0.0487067707,0.0487067710,0.0487067707,0.0487067708,0.0487067708,111.0403280707,0.0487067710,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067708,1.5129726328,11.6634250060,0.0487067710,0.0487067710,0.0487067711,0.0487067708,0.0487067709,0.0487067709,0.0487067711,0.0487067707,0.0487067709,0.0487067711,0.0487067709,0.0487067708,0.0487067710,0.0487067708,1.7732180654,0.0487067707,0.0487067710,0.0487067709,0.0487067711,0.0487067707,4.2533162158,0.0487067708,0.0487067710,1.3131967176,0.0487067713,1.7844906695,0.0487067710,0.0487067709,0.0487067709,0.0487067708,0.0487067712
