Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74
"Information effects - Chung-Kil Hur Derek Dreyer Georg Neis Viktor Vafeiadis","POPL 2012",3.7259628188,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,14.5388688461,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,25.7320666740,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.3362118118,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.4000690010,0.0346371867,0.0346371867,8.0834411356,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.8123131561,1.6481640503,0.0346371867,0.0346371867,0.0346371867
"A language for automatically enforcing privacy policies - Roshan P. James Amr Sabry","POPL 2012",0.0346371867,0.0346371867,0.0346371867,3.3229924638,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.9428687140,0.0346371867,0.0346371867,0.0346371867,2.8246350855,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6790646748,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.0063078748,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,14.3619861221,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.0806029865,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.4672852854,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,55.4014743912,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.3831178942,0.0346371867,0.0346371867,1.9106735617,0.0346371867
"Probabilistic relational reasoning for differential privacy - Jean Yang Kuat Yessenov Armando Solar-Lezama","POPL 2012",2.4309741715,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.0089637476,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.7437247993,0.0346371867,23.9548860284,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Access permission contracts for scripting languages - Gilles Barthe Boris Köpf Federico Olmedo Santiago Zanella Béguelin","POPL 2012",35.9516028829,0.0346371867,0.0346371867,3.4171188686,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.2998815005,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.9217503955,0.0346371867,0.0346371867,0.0346371867,2.4495067620,0.0346371867,0.0346371867,1.4905636822,0.0346371867,0.0346371867,6.4953928815,1.1502124045,0.0346371867,3.4323630089,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.7379794806,0.0346371867
"Recursive proofs for inductive tree data-structures - Phillip Heidegger Annette Bieniusa Peter Thiemann","POPL 2012",0.0346371867,0.0346371867,0.0346371867,8.2176335018,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.4847367245,0.0346371867,8.2961703507,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5182284360,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.9295877139,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.2534072622,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,42.7881934445,0.0346371867,0.0346371867,4.5085307098,0.0346371867,3.3152465372,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Full abstraction for nominal Scott domains - Georges Gonthier","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.1345430326,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5562802854,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5610989807,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.8564910131,0.0346371867,6.1988536035,0.0346371867,0.0346371867,0.0346371867,1.4034683760,0.0346371867,0.0346371867,0.0346371867,1.5366533519,1.2403477106,0.0346371867,1.4129798628,59.2087392732,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.2715535638,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Quantitative abstraction refinement - Véronique Benzaken Giuseppe Castagna Kim Nguyen Jérôme Siméon","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5744614216,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2091982093,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,36.4918262157,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.2812550738,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.1592559842,0.0346371867,0.0346371867,0.0346371867,36.4918262157,0.0346371867,0.0346371867
"Inductive data flow graphs - Pavol Cerny Thomas A. Henzinger Arjun Radhakrishna","POPL 2013",0.0346371867,0.0346371867,3.0614910268,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,15.2347250029,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.2223326605,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.0680399664,0.0346371867,3.8595956943,2.5739432956,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.2223326605,0.0346371867,0.0346371867
"Abstract conflict driven learning - Azadeh Farzan Zachary Kincaid Andreas Podelski","POPL 2013",0.0346371867,1.5370727729,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.3680102517,0.0346371867,0.0346371867,0.0346371867,1.1938260621,3.1272908007,0.0346371867,14.9871698353,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.7911114692,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5994133968,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.5522482254,12.5725838080,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3517010673,10.6102142351,0.0346371867,0.0346371867,0.0346371867,0.0346371867,27.7250043162,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"The Lambda Lambda-Bar calculus: a dual calculus for unconstrained strategies - Vijay D'Silva Leopold Haller Daniel Kroening","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5405579091,2.6532827595,2.7891525136,7.2023676070,0.0346371867,0.0346371867,11.8131978873,0.0346371867,0.0346371867,39.2479730734,0.0346371867,0.0346371867,38.0068593549,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.0694684235,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.4403442206,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.3256298472,0.0346371867,0.0346371867,0.0346371867,5.2921754577,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"The geometry of types - Alexis Goyet","POPL 2013",0.0346371867,0.0346371867,0.0346371867,11.6429221513,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,60.0830606136,15.8156864988,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.2030819795,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,19.2272151328,0.0346371867,2.4958784366,0.0346371867,0.0346371867,0.0346371867,1.3251395919,0.0346371867,0.0346371867,0.0346371867,12.8568918995,0.0346371867,0.0346371867,0.0346371867,2.6618583765,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Universal properties of impure programming languages - Ugo Dal lago Barbara Petit","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,57.2421190691,0.0346371867,24.8859983393,0.0346371867,0.0346371867,2.6985779615,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.5633115664,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,13.4790401489,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3387760352,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"The power of parameterization in coinductive proof - Sam Staton Paul Blain Levy","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.8858259777,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3185941068,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,15.6982277114,0.0346371867,6.5737660548,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.6701426026,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.0612666670,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Meta-theory à la carte - Chung-Kil Hur Georg Neis Derek Dreyer Viktor Vafeiadis","POPL 2013",0.0346371867,0.0346371867,0.0346371867,3.6223211160,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.1919207657,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6161861484,0.0346371867,2.7545976471,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,26.7694187493,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,35.2533786938,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"A theorem prover for Boolean BI - Benjamin Delaware Bruno C. d. S. Oliveira Tom Schrijvers","POPL 2013",0.0346371867,0.0346371867,0.0346371867,1.6422703691,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,12.6201512038,0.0346371867,0.0346371867,0.0346371867,3.6753573755,0.0346371867,1.3278125737,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.9808294739,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,20.7975557508,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,28.7007320778,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.1206628815,0.0346371867,0.0346371867,3.4463629743,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"From principles to programming languages (and back) - Jonghyun Park Jeongbong Seo Sungwoo Park","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.3073316848,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.1691460872,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3073092880,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,34.9055133941,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,12.4134191817,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.9979929908,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.3489809653,0.0346371867,8.8274039018,0.0346371867
"The sequential semantics of producer effect systems - Steffen Lösch Andrew M. Pitts","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.2681253095,0.0346371867,0.0346371867,0.0346371867,0.0346371867,38.2603736880,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.2669773104,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.9347648351,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.1335920690,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.0124005761,10.3662265189,0.0346371867,0.0346371867,0.0346371867
"Fault tolerance via idempotence - Mark Batty Mike Dodds Alexey Gotsman","POPL 2013",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,13.7248244082,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.0185406335,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.5041721712,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,20.8283464915,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6461255047,1.3821173795,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5054335188,0.0346371867,17.0101835654,0.0346371867,0.0346371867,4.6919910077,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Deadlock-freedom-by-design: multiparty asynchronous global programming - Ganesan Ramalingam Kapil Vaswani","POPL 2013",0.0346371867,4.4417628507,3.3417484995,5.0637742328,2.1631186596,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.3513407972,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5680577944,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6285182957,0.0346371867,2.9489157774,0.0346371867,2.2424596639,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.0062163160,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2533442420,0.0346371867,20.9397443484,0.0346371867,9.4840103530,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3695532133,0.0346371867,2.7169927570,0.0346371867,0.0346371867,0.0346371867,0.0346371867
